STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,quantile,Quantile,coicop,Classification of individual consumption by purpose (COICOP),unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,DK,Denmark,1994,,109.6,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,DK,Denmark,1999,,111.6,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,DK,Denmark,2005,,109,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,DK,Denmark,2010,,112,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,DK,Denmark,2015,,92,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,DK,Denmark,2020,,87,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1994,,89.6,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",1999,,90.4,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2005,,86,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023)",2010,,86,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA12,Euro area - 12 countries (2001-2006),2005,,86,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA12,Euro area - 12 countries (2001-2006),2010,,87,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA13,Euro area - 13 countries (2007),2005,,86,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA13,Euro area - 13 countries (2007),2010,,87,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA17,Euro area - 17 countries (2011-2013),2010,,87,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA18,Euro area - 18 countries (2014),2010,,86,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EA20,Euro area – 20 countries (from 2023),2020,,78,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EE,Estonia,2005,,73,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EE,Estonia,2010,,83,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EE,Estonia,2015,,97,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EE,Estonia,2020,,83,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EEA28,"European Economic Area (EU25 - 2004-2006 and IS, LI, NO)",2005,,91,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EEA28,"European Economic Area (EU25 - 2004-2006 and IS, LI, NO)",2010,,96,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EEA30_2007,"European Economic Area (EU27 - 2007-2013 and IS, LI, NO)",2010,,91,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EFTA,European Free Trade Association,2005,,129,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EFTA,European Free Trade Association,2010,,135,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EL,Greece,1988,,47.7,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EL,Greece,1994,,39.9,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EL,Greece,1999,,45.4,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EL,Greece,2005,,43,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EL,Greece,2010,,36,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EL,Greece,2015,,40,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EL,Greece,2020,,30,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,ES,Spain,1988,,49.3,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,ES,Spain,1994,,69.3,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,ES,Spain,1999,,66.6,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,ES,Spain,2005,,66,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,ES,Spain,2010,,69,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,ES,Spain,2015,,61,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,ES,Spain,2020,,44,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU15,European Union - 15 countries (1995-2004),1994,,97.5,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU15,European Union - 15 countries (1995-2004),1999,,101.2,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU15,European Union - 15 countries (1995-2004),2005,,94,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU15,European Union - 15 countries (1995-2004),2010,,99,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU25,European Union - 25 countries (2004-2006),2005,,90,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU25,European Union - 25 countries (2004-2006),2010,,95,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU27_2007,European Union - 27 countries (2007-2013),2005,,87,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU27_2007,European Union - 27 countries (2007-2013),2010,,91,,u,low reliability,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU27_2020,European Union - 27 countries (from 2020),2015,,75,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,EU27_2020,European Union - 27 countries (from 2020),2020,,71,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FI,Finland,1994,,111.5,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FI,Finland,1999,,110.7,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FI,Finland,2005,,109,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FI,Finland,2010,,101,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FI,Finland,2015,,93,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FI,Finland,2020,,83,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FR,France,1988,,73.3,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FR,France,1994,,79,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FR,France,1999,,74.4,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FR,France,2005,,74,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FR,France,2010,,76,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FR,France,2015,,76,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,FR,France,2020,,76,,e,estimated,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,HR,Croatia,2005,,50,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,HR,Croatia,2010,,47,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,HR,Croatia,2015,,48,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,HR,Croatia,2020,,47,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,HU,Hungary,2005,,85,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,HU,Hungary,2010,,62,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,HU,Hungary,2015,,54,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,HU,Hungary,2020,,39,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,IE,Ireland,1994,,92.3,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,IE,Ireland,1999,,96.5,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,IE,Ireland,2005,,109,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,IE,Ireland,2010,,91,,,,,
dataflow,ESTAT:HBS_STR_T223(1.0),Structure of consumption expenditure by income quintile and COICOP consumption purpose,A,Annual,QUINTILE4,Fourth quintile,CP09,Recreation and culture,PM,Per mille,IE,Ireland,2015,,83,,,,,
