,"Québec Cap-and-Trade System",,,,,,,," ","China National Emissions Trading System",,,," ","European Union Emissions Trading System (until 2018)",,,," ","European Union Emissions Trading System (from 2019, download)",,,,," ","United Kingdom Emissions Trading Scheme (download)",,,,,,," ","Korean Emissions Trading System",,,,," ","Washington Cap-and-Invest Program (download)",,,,,,,,," ","California Cap-and-Trade Program (download)",,,,,,,,,," "
2019-09-02,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.4,25.31," ",,,,,,,," ",0.000758856,0.000835038,KRW,,29950," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-03,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,24.82,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,30000," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-06,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.46,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,30300," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-09,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.01,26.16," ",,,,,,,," ",0.000758856,0.000835038,KRW,,30750," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-10,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.5,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,30300," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-11,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.34,," ",,,,,,,," ",0.000758856,0.000835038,KRW,29950,30750," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-12,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.55,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-13,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.22,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-16,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.58,26.24," ",,,,,,,," ",0.000758856,0.000835038,KRW,,30800," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-17,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.75,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,31000," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-19,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.56,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,33500," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-20,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,26.17,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,31100," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-23,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.93,25.5," ",,,,,,,," ",0.000758856,0.000835038,KRW,,31400," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-24,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.59,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,31550," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-25,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.17,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,31550," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-26,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.21,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,31750," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-27,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.3,," ",,,,,,,," ",0.000758856,0.000835038,KRW,,31850," ",,,,,,,,,," ",,,,,,,,,,," "
2019-09-30,,,,,,,,," ",,,,," ",,,,," ",1,1.100390476,EUR,25.03,24.03," ",,,,,,,," ",0.000758856,0.000835038,KRW,,31850," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-01,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.4,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,31850," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-03,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.03,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-04,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,23.41,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,31950," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-07,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,22.77,23.26," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32050," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-08,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,23.37,," ",,,,,,,," ",0.000764078,0.000844502,KRW,32000,32100," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-09,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,22.32,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-10,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,22.83,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32200," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-11,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,23.62,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32500," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-14,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,23.82,25.62," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32550," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-15,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.48,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32650," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-17,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.96,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32700," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-18,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.64,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32750," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-21,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.9,25.35," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32800," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-22,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.7,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32900," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-23,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.09,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,32900," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-24,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.61,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,33000," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-25,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.86,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,33150," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-28,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,24.68,25.49," ",,,,,,,," ",0.000764078,0.000844502,KRW,,33400," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-29,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.4,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,33650," ",,,,,,,,,," ",,,,,,,,,,," "
2019-10-31,,,,,,,,," ",,,,," ",,,,," ",1,1.105256522,EUR,25.95,," ",,,,,,,," ",0.000764078,0.000844502,KRW,,33950," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-01,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.71,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,34000," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-04,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.93,25.14," ",,,,,,,," ",0.000775108,0.000856568,KRW,,34150," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-05,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.8,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,34300," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-06,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.18,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,34600," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-07,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.86,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,34800," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-08,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.62,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,35000," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-11,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.21,24.25," ",,,,,,,," ",0.000775108,0.000856568,KRW,,35500," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-12,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.95,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,35750," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-14,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.28,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,36750," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-15,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.41,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,35000," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-18,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.41,23.88," ",,,,,,,," ",0.000775108,0.000856568,KRW,,36250," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-20,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.34,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,36700," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-21,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,23.96,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,36850," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-22,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.32,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,37500," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-25,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.52,24.83," ",,,,,,,," ",0.000775108,0.000856568,KRW,,37850," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-26,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.29,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,38950," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-28,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,24.91,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,38150," ",,,,,,,,,," ",,,,,,,,,,," "
2019-11-29,,,,,,,,," ",,,,," ",,,,," ",1,1.105095238,EUR,25.03,," ",,,,,,,," ",0.000775108,0.000856568,KRW,,38350," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-02,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.62,24.54," ",,,,,,,," ",0.000765249,0.000850456,KRW,,37700," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-03,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.41,," ",,,,,,,," ",0.000765249,0.000850456,KRW,,37700," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-04,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.1,," ",,,,,,,," ",0.000765249,0.000850456,KRW,,38350," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-05,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.5,," ",,,,,,,," ",0.000765249,0.000850456,KRW,,38950," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-06,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.7,," ",,,,,,,," ",0.000765249,0.000850456,KRW,,39250," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-09,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.4,24.73," ",,,,,,,," ",0.000765249,0.000850456,KRW,,39450," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-10,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.98,," ",,,,,,,," ",0.000765249,0.000850456,KRW,,39600," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-12,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.62,," ",,,,,,,," ",0.000765249,0.000850456,KRW,,40450," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-13,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,25.33,," ",,,,,,,," ",0.000765249,0.000850456,KRW,,40550," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-16,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,24.21,24.86," ",,,,,,,," ",0.000765249,0.000850456,KRW,,40600," ",,,,,,,,,," ",,,,,,,,,,," "
2019-12-30,,,,,,,,," ",,,,," ",,,,," ",1,1.111345,EUR,,24.68," ",,,,,,,," ",0.000765249,0.000850456,KRW,,38100," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-06,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,,24.35," ",,,,,,,," ",0.000773758,0.0008589,KRW,,33000," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-07,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.06,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,35200," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-09,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.01,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,35500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-10,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.48,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38000," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-13,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.03,24.56," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-14,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,23.74,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,39050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-15,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.08,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,37450," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-16,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.85,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38650," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-17,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,25.01,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38100," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-20,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,25.6,24.84," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38100," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-21,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,25.1,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,37950," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-23,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.65,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-24,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.48,," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-27,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.04,24.17," ",,,,,,,," ",,,,,," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-28,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.55,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-29,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,24.04,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38000," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-30,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,23.74,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38100," ",,,,,,,,,," ",,,,,,,,,,," "
2020-01-31,,,,,,,,," ",,,,," ",,,,," ",1,1.110036364,EUR,23.48,," ",,,,,,,," ",0.000773758,0.0008589,KRW,,38200," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-03,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.2,23.44," ",,,,,,,," ",0.000768151,0.000837668,KRW,,38200," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-04,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.33,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,38200," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-06,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.4,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,37550," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-07,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.17,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,37100," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-10,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,22.91,23.81," ",,,,,,,," ",0.000768151,0.000837668,KRW,,38800," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-11,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.15,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-12,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.35,," ",,,,,,,," ",0.000768151,0.000837668,KRW,39650,39150," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-13,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.52,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,38800," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-14,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.27,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,38800," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-17,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.11,25.43," ",,,,,,,," ",0.000768151,0.000837668,KRW,,38800," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-18,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.8,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39400," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-20,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,25.5,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-21,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,25.15,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39650," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-24,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.64,24.04," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39300," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-25,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,24.32,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39000," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-26,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.85,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39300," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-27,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.8,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39350," ",,,,,,,,,," ",,,,,,,,,,," "
2020-02-28,,,,,,,,," ",,,,," ",,,,," ",1,1.0905,EUR,23.46,," ",,,,,,,," ",0.000768151,0.000837668,KRW,,39350," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-02,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.96,23.59," ",,,,,,,," ",0.000740831,0.000819612,KRW,,39350," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-03,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.26,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,39500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-05,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.9,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,39600," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-06,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.36,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,39800," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-09,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,22.65,23.15," ",,,,,,,," ",0.000740831,0.000819612,KRW,,39800," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-10,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.76,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,39800," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-11,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,23.59,," ",,,,,,,," ",0.000740831,0.000819612,KRW,40000,39800," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-12,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,22.85,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,39900," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-13,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,22.78,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40300," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-16,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,20.64,17.12," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40450," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-19,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.03,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40200," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-20,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.35,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-23,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,14.6,16.71," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-24,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.25,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-25,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.95,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40100," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-26,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.3,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-27,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.55,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-30,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,16.32,17.57," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40350," ",,,,,,,,,," ",,,,,,,,,,," "
2020-03-31,,,,,,,,," ",,,,," ",,,,," ",1,1.106340909,EUR,17.4,," ",,,,,,,," ",0.000740831,0.000819612,KRW,,40500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-02,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,17.52,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-03,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,17.9,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40050," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-06,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,18.36,20.78," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40150," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-07,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,21.11,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40250," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-08,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.74,," ",,,,,,,," ",0.000751409,0.000816173,KRW,41000,40500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-09,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,21.4,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-13,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,,20.56," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-14,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.17,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-16,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.1,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40450," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-17,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,21.87,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-20,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,21.24,20.73," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-21,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,20.4,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40500," ",,,,,,,,,," ",,,,,,,,,,," "
2020-04-22,,,,,,,,," ",,,,," ",,,,," ",1,1.08619,EUR,19.75,," ",,,,,,,," ",0.000751409,0.000816173,KRW,,40150," ",,,,,,,,,," ",,,,,,,,,,," "
